,Audio,SpeakerRole,Transcript,Word2Vec,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_1,Mel_2,Mel_3,Mel_4,Mel_5,Mel_6,Mel_7,Mel_8,Mel_9,Mel_10,Mel_11,Mel_12,EmotionScore
22,./data/audio/agent/466b7f9ee32b438d.wav,agent,hello this is harper valley national bank my name is michael how can i help you today,"[-0.03935262  0.16922517  0.78499734  0.6358492   0.7173447  -0.24184182
  0.3068389   0.3955487  -0.9090383  -0.06633915 -0.08009044 -0.92087626
 -0.13142046  0.31004727  0.15805003  0.38580832 -0.3323845   0.28753468
 -0.08327531 -1.0938915   0.18339068  0.7095954   0.31566858 -0.39423206
 -0.3409844   0.6880511  -0.13874334 -0.05391859 -0.3910618  -0.08244049
  0.06167144 -0.44440007  0.3292073  -0.34778208  0.25261396  0.752269
  0.12377988 -0.07935118 -0.12191965 -0.37253204  0.6201773  -0.5427363
 -0.7047965   0.66044927  0.6136359  -0.02087817 -0.71850806 -0.04043863
  0.6102142  -0.23715748 -0.4060082   0.06645529  0.7070017  -0.03427886
  0.61446965  0.30707496 -0.01237042 -0.17321044  0.3037581   0.15818626
 -0.24965456 -0.3013384  -0.06626759  0.19242145 -0.05725779  0.168937
 -0.22803926  0.950506    0.22170931  0.3792673   0.02334724  0.01257314
  0.28981698  0.3260159   0.12101389  0.22043055  0.41745836 -0.56737584
  0.40565687 -0.85970384 -0.5864983  -0.15700607 -0.04898967 -0.29904345
 -0.22490247  0.03167685  0.0517004  -0.21161577  0.35531685  0.40143114
  0.14425369  0.23940523  0.4677656   0.07988663  0.40658462  0.7272123
  0.10484567 -0.0791539   0.41735277 -0.3223778 ]",-0.21612914720069293,-0.06186149815812476,-0.13640378683363327,-0.07098407688069218,-0.046482898456668385,-0.03955923819733814,-0.20251389335864686,-0.23835913153109492,-0.10700879946545232,0.006536496863947003,0.0890597289460916,0.12747063595554162,0.15517988140460473,-0.5750795317898838,-0.3999812344242953,-0.5684185854208208,-0.7036438498258756,-0.7067413435506804,-0.6666767566818045,-0.5732577175960863,-0.6595491922391992,-0.6133845707730479,-0.5129869099827264,-0.6397281769035899,-0.6524743571552905,-0.6804948794839701,-0.5660064445978699,-0.6109102894910844,-0.6990656032681234,-0.7212595853378364,-0.7281694250528044,-0.6953629092456218,-0.6501943909279441,-0.6556588244349341,-0.6620070947808425,-0.7571409668512948,-0.775261001769474,-0.7737443196248514,"{'neutral': 0.3015497326850891, 'negative': 0.02038850635290146, 'positive': 0.678061842918396}"
23,./data/audio/agent/466b7f9ee32b438d.wav,agent,the branch hours are nine thirty a m to five p m,"[ 0.3534619   0.27417234 -0.15889616  0.82836586 -0.6453399  -0.536838
  0.7642583   0.53884506 -0.29901895 -0.5106407  -0.47242686 -0.70762545
  0.47428334 -0.17968719  0.18618523  0.2545562  -0.3074763  -0.21311276
  0.298825   -0.18238084  0.7737832  -0.2979006   0.22537088  0.13629104
 -0.45725343 -0.14435965 -0.05118883 -0.34304014 -0.04421215  0.07654587
 -0.31504768  0.08378753  0.73061347 -0.08086307  0.17474836  0.29471776
  0.50872713  0.19507158 -0.35307646  0.11302834  0.34310937  0.21752065
 -0.04081893 -0.38826045  0.16447169 -0.24125867  0.02559511 -0.6150178
  1.0490031  -0.3330827   0.38676038 -0.77332085  0.24457265 -0.42832127
 -0.05968224  0.16904545 -0.13072976 -0.03247243 -0.67267776  0.43912482
 -0.33397305  0.19397765  0.0872157  -0.10006243 -0.05876486  0.84930676
 -0.25476214  0.02286171 -0.48393098  0.12997185 -0.46347204  0.45405126
  0.6342735  -0.53577137  0.6499632   0.2412445   0.45120725 -0.35289964
 -0.18026781  0.28086877 -0.32914704  0.31749377 -0.42600915  0.13090588
 -1.0933806  -0.20553844 -0.01928484  0.36483786  0.68783283  0.15491618
  0.46982908  0.18034668 -0.63882226 -0.0924041   0.65827614 -0.31297037
 -0.39193296 -0.13204105  0.0902243   0.17491007]",-0.19922617956070757,0.23249082367102433,0.06615898699895523,-0.02888396854996487,-0.0748963676257341,-0.09842159277652322,-0.03041409531996302,0.2177424017690707,0.41329369491278606,0.4573614365040233,0.23605683285240073,0.06344090820476712,-0.023827756350158835,-0.48164502164502165,-0.4181841126532053,-0.5167851387055008,-0.5703774299407255,-0.6436118301450381,-0.631756227982066,-0.5097763656739032,-0.6481739809744363,-0.6659168594152646,-0.5686069481189949,-0.5647663180613459,-0.6703731555974074,-0.7036601008487334,-0.719734144011737,-0.7485825802334304,-0.7321695263176573,-0.6553205596984423,-0.6587341078516599,-0.6285810598509559,-0.8064341056239233,-0.8278973386385523,-0.8298272925213116,-0.8033641083293892,-0.6591994210291215,-0.7052370053024175,"{'neutral': 0.36462321877479553, 'negative': 0.030741805210709572, 'positive': 0.6046350002288818}"
24,./data/audio/agent/466b7f9ee32b438d.wav,agent,is there anything else i can help you with,"[-0.02315431 -0.13554737  0.21956511  0.62834334 -0.38516545 -0.5139297
  0.3160918   0.09227114 -0.48942176 -0.2888219   0.15096122 -0.33083355
 -0.0295653   0.1954297  -0.02585526 -0.06052758  0.04737286 -0.49329877
 -0.05112809 -0.69337255  0.0874536   0.34578213  0.440353    0.15635215
 -0.21432702  0.2285912  -0.20474382  0.02162803 -0.21876304 -0.35755268
 -0.09658087  0.11461604  0.541851    0.25461647  0.20687424  0.30548894
  0.15973319 -0.2565038  -0.26166353 -0.20226385 -0.14204983 -0.12534276
 -0.69503736  0.31204876 -0.02059805  0.22626235 -0.4592154  -0.15296495
  0.05799465  0.29041383 -0.17956555  0.28054684  0.0224977  -0.14120619
  0.5933248  -0.22221595 -0.13079403 -0.18030167 -0.19365336  0.32983723
 -0.4082081  -0.07724606  0.21563232 -0.11331896 -0.11342573 -0.08146395
 -0.37611762  0.21783535 -0.06342182 -0.00702493  0.07263143  0.6197639
 -0.0668399  -0.26103738  0.49174798  0.24096291  0.3030258  -0.27304173
 -0.00483765 -0.10817564 -0.22170703  0.17377037 -0.06564683  0.7066948
 -0.44347897 -0.22250724  0.2408455   0.77782273  0.4727188   0.12782358
 -0.03682603  0.3704984   0.31345072  0.36605617  0.3217554   0.04348768
  0.11130571  0.064545    0.4614625  -0.10544432]",0.023439823793750883,0.4954266707652509,0.10471450547651988,-0.06590520472625248,-0.05452443226591033,0.06933737835607763,0.19486107780262796,0.3289271880791518,0.48128580930600595,0.49441836976297626,-0.006157364413221751,-0.18327570400873539,-0.14669164194109932,-0.5398755656108598,-0.08688777110077817,-0.2803362545321369,-0.24388417861358072,-0.37451643835935294,-0.641439791719849,-0.6078121370115238,-0.5357014586266134,-0.4723149909011623,-0.052688113152149586,-0.25164150965100496,-0.5482193680817694,-0.641585555138861,-0.6370259342895263,-0.7542031036088561,-0.7632836096734392,-0.7636042079847609,-0.7715645087624696,-0.8035150970189527,-0.8238224794240278,-0.8108353816748668,-0.5802897448945724,-0.6963453763042106,-0.6990636694876976,-0.684051430719108,"{'neutral': 0.3481568396091461, 'negative': 0.0853802040219307, 'positive': 0.5664629936218262}"
25,./data/audio/caller/466b7f9ee32b438d.wav,caller,oh no that will be all please,"[ 0.22115618  0.16382493 -0.16061649 -0.06694084  0.14690883 -0.25633484
  0.27757758  0.4330005   0.0056962   0.02018343 -0.03455856 -0.19249678
  0.04251679  0.10398714 -0.09989705 -0.01776781 -0.10811958 -0.35913685
 -0.06389765 -0.45643693 -0.029011   -0.01105963  0.11659377 -0.32714435
  0.10855117 -0.2750879  -0.05433608 -0.09267978 -0.06314126  0.05973483
  0.27407244  0.08837292  0.16439924  0.00322162 -0.30988806  0.29965076
  0.1439603  -0.0355635  -0.06555713 -0.16133061  0.09522028 -0.1601038
  0.23561245 -0.06287515  0.23590115  0.16482192  0.07130082 -0.05162078
  0.04538829  0.2014129   0.11531913 -0.36955753  0.06207402 -0.05309834
 -0.11708055  0.05238434  0.23828025  0.22465712 -0.2534917   0.17990431
  0.11834462  0.04896811  0.13803944  0.06245529 -0.09386799  0.1065231
  0.2648345   0.04175575 -0.3606499   0.19958451 -0.18436073 -0.07544567
  0.02959139  0.03043642  0.17427659 -0.26554784  0.01627513  0.04878814
 -0.08310543  0.00617185 -0.12559405  0.00879868 -0.3728117   0.3609972
 -0.03709357  0.02527128  0.37084705  0.08974522  0.16701236 -0.09973897
  0.34336975  0.11676851  0.00408084  0.14596924  0.35850543 -0.06492968
  0.08823353 -0.13818777 -0.04728381  0.02223343]",-0.1765391551027938,0.6599818770002658,0.38786347604897226,0.2962169144540842,0.28973329930177816,0.2993276855427241,0.3066452998548858,0.33632678294803026,0.37404452132833604,0.3740901131403664,0.3972600126914947,0.4401612757620504,0.4977911071099408,-0.13303056107484146,-0.4422067489518293,-0.5812138588884764,-0.4450225223276938,-0.642673940697205,-0.614460178893319,-0.6763514781220152,-0.7328906918104677,-0.7335849156944567,-0.5952325017595799,-0.2745440077617625,-0.5727084881226061,-0.3721629914191113,-0.5235524808577755,-0.6183231461507508,-0.49732998070018697,-0.4904609607479002,-0.5185225860819398,-0.6057358091173398,-0.6326043214330895,-0.6669588079650648,-0.6850319321100167,-0.6586037460223165,-0.7361544575483326,-0.75474033172827,"{'neutral': 0.4132540225982666, 'negative': 0.17133748531341553, 'positive': 0.4154084026813507}"
26,./data/audio/agent/466b7f9ee32b438d.wav,agent,okay thank you for calling have a good day,"[-0.32452714  0.12288894 -0.19015451 -0.33506054  0.04012543 -0.1993489
  0.0050561   0.66803324 -0.5042449  -0.23469391 -0.3772712  -0.42157578
 -0.2923481  -0.05373549  0.2645618  -0.25436407  0.23157081 -0.00834736
 -0.04535161 -0.65913314 -0.10481735 -0.03675407  0.27967504 -0.11273712
  0.16729078  0.10906003 -0.277405   -0.10106096 -0.10007402  0.37469342
  0.3744976  -0.17880051  0.05736223 -0.45984706 -0.27500546  0.06003018
 -0.20594776  0.19922546  0.11233954 -0.3644891   0.06898479 -0.2347105
 -0.18944499  0.28914514 -0.09224604 -0.22388096  0.00126214 -0.01232866
 -0.15438657  0.16591509  0.2692321  -0.4380064   0.13909724 -0.14807959
 -0.38308316 -0.03918378  0.32814184 -0.22621003 -0.21904656  0.19101253
  0.20556696 -0.10814519  0.52268803  0.12183271 -0.29102924  0.5659331
  0.5637052   0.5834605  -0.3763658   0.06261536  0.07931729  0.14116065
  0.36329812  0.14715555  0.2274869   0.18803084  0.13121858  0.10247652
 -0.10821815 -0.09727182 -0.07649206 -0.13641837 -0.13014409  0.17716977
  0.00579649 -0.16081774  0.26571876  0.01522428  0.20542891 -0.07832541
  0.6460413   0.3591613   0.23940435 -0.06048518  0.55891144  0.45559773
  0.45380297 -0.20283711  0.30684286 -0.05451725]",-0.39070408736803514,0.055032670483098234,-0.1738097961006011,-0.18054470773341444,-0.035923768714336966,0.12836452261867706,0.18409357314849695,0.3195241116651577,0.5129142904753409,0.34767336878550337,0.2577330088249521,0.26042245237331174,0.25940425291205366,-0.6927063508330159,-0.16320948175774708,-0.015322450859704554,-0.5338187209529256,-0.6675710737148163,-0.721263374224491,-0.6985979121461957,-0.5913297172962468,-0.5756006668387479,-0.22449207961294615,-0.3303356127632116,-0.2615208384065016,0.09586942985052116,-0.5835694878364216,-0.5904832297186949,-0.6078905442762843,-0.635947878103186,-0.6574254826291654,-0.6622761939088622,-0.7326344687439256,-0.6942042025890974,-0.5517390837410643,-0.6253733276217345,-0.6403410772252421,-0.7196702353171581,"{'neutral': 0.3213080167770386, 'negative': 0.03262040391564369, 'positive': 0.6460714936256409}"
27,./data/audio/caller/466b7f9ee32b438d.wav,caller,okay you too,"[-2.61670519e-02  5.02603911e-02 -2.51008391e-01 -2.75485724e-01
 -1.22507617e-01 -2.67549902e-01  5.07657453e-02  4.20739979e-01
 -1.06971882e-01 -2.07114384e-01 -1.06833518e-01 -9.43642855e-02
 -1.56873420e-01 -2.65114903e-02  9.77291614e-02 -2.41410151e-01
  2.27218345e-01 -3.24612528e-01 -1.70505010e-02 -3.51878852e-01
 -1.00069843e-01 -5.91818914e-02  1.25260860e-01 -9.20097306e-02
  8.85350928e-02 -1.05560370e-01 -1.39425620e-01 -1.09516129e-01
  2.68744188e-05  1.02429904e-01  2.89919823e-01  2.88106408e-02
  8.15423355e-02 -1.55940980e-01 -2.86639392e-01  6.16695657e-02
 -1.13152489e-01  3.11449543e-02  1.70407295e-02 -3.20047468e-01
 -1.05914332e-01 -1.15396239e-01  2.06127111e-02  2.73556225e-02
 -6.06930479e-02  7.19313994e-02  1.08108409e-01 -4.45035733e-02
 -3.13145965e-01  2.84337521e-01  2.03236684e-01 -2.47902155e-01
 -3.76048796e-02 -1.34544715e-01 -2.29310721e-01 -5.26244007e-02
  1.67717174e-01  1.68327987e-02 -3.05544555e-01  1.43260702e-01
  1.11702278e-01 -4.57926001e-03  2.88741410e-01  1.95383448e-02
 -2.31667385e-01  3.02210838e-01  3.11210483e-01  1.99282870e-01
 -3.77952844e-01  9.42348465e-02 -4.17867973e-02  1.04965024e-01
  2.10221350e-01 -1.66748045e-03  2.57010639e-01 -4.99943979e-02
 -9.04713944e-02  2.52243102e-01 -2.34640449e-01  1.57985896e-01
  6.13992363e-02  5.30630983e-02 -2.50892550e-01  3.97708297e-01
  7.66269788e-02 -8.20102096e-02  3.33470225e-01  2.68363297e-01
  1.50235415e-01 -2.01026887e-01  3.49813372e-01  1.88245505e-01
  7.91719332e-02  1.58769086e-01  2.46114880e-01  8.06611627e-02
  2.12129965e-01 -7.36841708e-02  6.09629042e-03 -7.41767436e-02]",-0.4405893029420907,0.7333928585998728,0.6940453851478433,0.46245329141354824,0.282979560733873,0.235998186885772,0.2875599099412267,0.3838658079114617,0.41554811426982985,0.4068759742486218,0.2931027575746112,0.23398047591342475,0.2519980516904578,0.05846501128668162,0.0699222317289233,-0.08867801961358822,-0.44049999785521066,-0.5744000393400407,-0.6142030830457924,-0.6144268360963758,-0.3016580564728745,-0.4900349107178441,-0.3841214881065274,-0.5061837297432525,-0.7061110564420713,-0.7258101641275195,0.0549510315434654,0.10729989803846689,-0.7225302612280253,-0.713432572367501,-0.694225670018834,-0.657664749775038,-0.45194964045460306,-0.6705710331331142,-0.6129700496904201,-0.47819224467867505,-0.5938417973204635,-0.6212368354378581,"{'neutral': 0.42638900876045227, 'negative': 0.12049300968647003, 'positive': 0.45311790704727173}"
28,./data/audio/agent/e0acc94cf6174869.wav,agent,hello this is harper valley national bank my name is elizabeth how can i help you today,"[-0.03189033  0.16377474  0.77717984  0.63141584  0.70739305 -0.24231032
  0.3049314   0.39476824 -0.9010631  -0.06560142 -0.07862063 -0.90970325
 -0.13229674  0.3048936   0.16135107  0.3868317  -0.33688563  0.2836907
 -0.08291695 -1.0820689   0.1884462   0.7077579   0.31099156 -0.3888696
 -0.33965167  0.6805419  -0.12951902 -0.05594732 -0.38316122 -0.08007371
  0.06192784 -0.4451348   0.3295961  -0.34277368  0.2516471   0.7437079
  0.12627989 -0.07301202 -0.11782845 -0.37267953  0.6218602  -0.5372559
 -0.6972951   0.6606378   0.61058664 -0.01740114 -0.71249837 -0.03699453
  0.60561675 -0.23965791 -0.40254405  0.06333277  0.70231754 -0.03688037
  0.60718095  0.30146506 -0.01456409 -0.17647727  0.30151477  0.15507077
 -0.24781163 -0.2890874  -0.06972992  0.18628365 -0.05714982  0.17084911
 -0.22672635  0.9476073   0.2162057   0.37675425  0.0204942   0.01513272
  0.28992045  0.32136717  0.12163085  0.21471643  0.41206992 -0.56076294
  0.4000256  -0.8555672  -0.57490647 -0.15246859 -0.05346747 -0.30507055
 -0.22421265  0.0329362   0.04428415 -0.21336454  0.35124135  0.39380932
  0.14141981  0.23442636  0.46176502  0.08163129  0.40223703  0.72208613
  0.09827588 -0.07970314  0.41184777 -0.3232571 ]",-0.6157835014091343,0.6840680705860306,0.4756927280879246,0.3492227608713736,0.13951165468394303,-0.051422646863784394,-0.08903380851746266,-0.04447281624571145,-0.06254650055776269,-0.12547000651756987,-0.16898962714636726,-0.14230169297104625,-0.09533058230051748,-0.4201553344564883,-0.5453382044061565,-0.5558536199507776,-0.2214170846622836,-0.48183462918013187,-0.5838855494645304,-0.6531997346732648,-0.49792328928455715,-0.6931629594547628,-0.5187187962663528,-0.4996857028878696,-0.48504004718389865,-0.5985844107966264,-0.7345171144487658,-0.655552552537166,-0.5871215414532751,-0.6555240557289843,-0.749287793826657,-0.7328289165075286,-0.5293795629203305,-0.4859028869015263,-0.5147151582626601,-0.44083962930975834,-0.6290294568361036,-0.693329588662191,"{'neutral': 0.29621943831443787, 'negative': 0.016141436994075775, 'positive': 0.6876391172409058}"
29,./data/audio/caller/e0acc94cf6174869.wav,caller,hi my name is patricia miller,"[ 0.11283408  0.20911641  0.6712308  -0.08282553  1.0409573  -0.5163469
  0.08372024  0.8314325  -0.61261207 -0.65180486  0.10340767 -0.6193899
 -0.54977167  0.09123671  0.50586206  0.6363284  -0.55234754  0.1268307
 -0.06709649 -0.48780933 -0.16343902  0.7195289   0.09197805 -0.67116255
 -0.38710856  0.5468801   0.2659917  -0.21842581 -0.09427492 -0.17214552
  0.02899709 -0.9183173  -0.05865084 -0.19606484  0.14701429  0.48987225
  0.11569089  0.04232115  0.14204854 -0.22731191  0.77827555 -0.25546497
 -0.40699705  0.40261802  0.86204445  0.65079516 -0.42246625  0.34063947
  0.23782654 -0.17555909 -0.3131649  -0.04962798  0.63318306  0.0269219
  0.31197572  0.38338965  0.03035521 -0.00917597  0.4354281  -0.0172645
 -0.28258184  0.19426382 -0.33108932  0.13724738 -0.0794996   0.3217561
  0.01501271  0.81993985  0.17452534  0.50098026 -0.11361372  0.10710793
  0.466921    0.24177329  0.2516151  -0.06425344  0.05948935 -0.19835784
  0.1966331  -0.90613157 -0.268443    0.23926897 -0.3079987  -0.43305472
  0.17405437  0.33995023 -0.11203975 -0.1343074   0.10299502 -0.05381345
  0.0504009   0.19933009  0.4218313   0.40412557  0.3208208   0.8078847
 -0.15799561 -0.3147127  -0.07188388 -0.43646058]",-0.640430361419845,0.5004084783877462,0.2834835843948033,0.1413392845352004,0.07268276618001719,0.031880613376698654,0.026465031741074913,0.034732907719786675,0.04001072807461159,0.049308271595406135,0.06862092219903422,0.08712462525730232,0.12283506928852701,-0.49789674952198837,-0.5396209007512266,-0.06090568229657506,-0.2802248118969553,-0.1931511984182304,-0.2569133377260268,-0.31863686520544726,-0.231078672514387,0.14713636254490467,0.16921055948708164,-0.13139512543178933,-0.27478560062817353,-0.3247894917320979,-0.5578455269913491,-0.4009757109808915,-0.49548598015862444,-0.4742588865791049,-0.3924484773260321,-0.42009793020601816,-0.45967221732974295,-0.43552783273307577,-0.4191101832059095,-0.38292805158345006,-0.3744664751586684,-0.1842703117552674,"{'neutral': 0.3458552062511444, 'negative': 0.04734557867050171, 'positive': 0.6067991852760315}"
30,./data/audio/caller/e0acc94cf6174869.wav,caller,what are the local branch hours,"[ 0.11917933  0.24206324  0.07294958  0.63949907 -0.35381445 -0.7511907
  0.6028985   0.8799905  -0.5509021  -0.904407   -0.5879622  -0.7543769
  0.1798069  -0.4585359   0.5997383   0.6651201  -0.7886459   0.13203107
  0.38515505  0.07411987  0.76325256 -0.07860333  0.2610362   0.1168575
 -0.6487884   0.14610216  0.18743211 -0.45054433  0.02404706  0.1199658
 -0.60357887 -0.43209472  0.506479    0.14278115  0.46792284 -0.08263862
  0.41007915  0.13562955 -0.02113434  0.39756194  1.024566    0.30666366
 -0.18667538 -0.25355524  0.49325714  0.07298273  0.03485108 -0.4372139
  1.3417459  -0.77793103  0.3448774  -0.9041349   0.6704662  -0.4274397
 -0.10474443  0.20949383 -0.10197651 -0.31197238 -0.17169826  0.323635
 -0.42202446  0.61467075 -0.17003417 -0.08844995  0.05339849  1.1888218
 -0.1932228   0.2247654  -0.38583717  0.14921223 -0.42504546  0.6315097
  0.8546075  -0.5157787   0.5573099   0.33456504  0.6111308  -0.6136365
 -0.0595727  -0.38367116 -0.36391854  0.5129457  -0.40820122 -0.27966067
 -1.2389154  -0.06955097 -0.38922873 -0.10348479  0.5309529   0.03249599
  0.4836088   0.07590919 -0.5421505  -0.16711314  0.7782672   0.12398079
 -0.39508343 -0.32236028  0.02059284  0.06016022]",-0.49219622020463116,0.5944013618702543,0.4637239090725038,0.3365433682494461,0.20057165648271305,0.10586754558231005,0.09218442024285554,0.15769739173515965,0.1578461482198885,0.1054747424786346,0.12880104304903495,0.257832299431108,0.40748837833741103,-0.5116948092557847,-0.23264255845017356,-0.41548516477083625,-0.5406905246977248,-0.5555373026269125,-0.40649167715563445,-0.3218506686475638,-0.09085853004498395,-0.44244490178557,-0.3375892663881683,-0.4641432950191835,-0.21614222104412092,-0.01831222159298009,-0.6316181917805069,-0.7560282363060541,-0.7362108551857927,-0.7063398689446743,-0.6728891597359548,-0.6823638738631038,-0.7597719194930371,-0.7669520082116854,-0.7458185137306591,-0.7447063427908588,-0.7749905094730224,-0.807152528419253,"{'neutral': 0.5559697151184082, 'negative': 0.3177289366722107, 'positive': 0.12630145251750946}"
31,./data/audio/agent/e0acc94cf6174869.wav,agent,the branch hours are nine thirty a m to five p m,"[ 0.3534619   0.27417234 -0.15889616  0.82836586 -0.6453399  -0.536838
  0.7642583   0.53884506 -0.29901895 -0.5106407  -0.47242686 -0.70762545
  0.47428334 -0.17968719  0.18618523  0.2545562  -0.3074763  -0.21311276
  0.298825   -0.18238084  0.7737832  -0.2979006   0.22537088  0.13629104
 -0.45725343 -0.14435965 -0.05118883 -0.34304014 -0.04421215  0.07654587
 -0.31504768  0.08378753  0.73061347 -0.08086307  0.17474836  0.29471776
  0.50872713  0.19507158 -0.35307646  0.11302834  0.34310937  0.21752065
 -0.04081893 -0.38826045  0.16447169 -0.24125867  0.02559511 -0.6150178
  1.0490031  -0.3330827   0.38676038 -0.77332085  0.24457265 -0.42832127
 -0.05968224  0.16904545 -0.13072976 -0.03247243 -0.67267776  0.43912482
 -0.33397305  0.19397765  0.0872157  -0.10006243 -0.05876486  0.84930676
 -0.25476214  0.02286171 -0.48393098  0.12997185 -0.46347204  0.45405126
  0.6342735  -0.53577137  0.6499632   0.2412445   0.45120725 -0.35289964
 -0.18026781  0.28086877 -0.32914704  0.31749377 -0.42600915  0.13090588
 -1.0933806  -0.20553844 -0.01928484  0.36483786  0.68783283  0.15491618
  0.46982908  0.18034668 -0.63882226 -0.0924041   0.65827614 -0.31297037
 -0.39193296 -0.13204105  0.0902243   0.17491007]",-0.46105876642969834,0.5285184531626661,0.19675392238536205,0.08328180237134271,0.0785242293266329,0.1028991854655138,0.24715193697375612,0.36198921275159157,0.07819265486363992,-0.017261855379011787,0.03590396973409941,0.10541545855636625,0.132661296654515,-0.39645390070921976,-0.1604325261874322,-0.5482491142901372,-0.6202125100586365,-0.5915458311390576,-0.5429117228200674,-0.28329974680353154,-0.3631102875161414,-0.21650785291370198,-0.3676291784600095,-0.3304684492221932,-0.47670367315348344,-0.23332623069651906,-0.5096707535460271,-0.592524544211102,-0.6546765691645793,-0.6745251982335235,-0.6586922399426142,-0.7518595654914986,-0.784058136044568,-0.5488848229640481,-0.3942860460134366,-0.28379594200457253,-0.3091128299006621,-0.42311702284749125,"{'neutral': 0.5313732624053955, 'negative': 0.3715045750141144, 'positive': 0.09712214767932892}"
32,./data/audio/agent/e0acc94cf6174869.wav,agent,is there anything else i can help you with,"[-0.02315431 -0.13554737  0.21956511  0.62834334 -0.38516545 -0.5139297
  0.3160918   0.09227114 -0.48942176 -0.2888219   0.15096122 -0.33083355
 -0.0295653   0.1954297  -0.02585526 -0.06052758  0.04737286 -0.49329877
 -0.05112809 -0.69337255  0.0874536   0.34578213  0.440353    0.15635215
 -0.21432702  0.2285912  -0.20474382  0.02162803 -0.21876304 -0.35755268
 -0.09658087  0.11461604  0.541851    0.25461647  0.20687424  0.30548894
  0.15973319 -0.2565038  -0.26166353 -0.20226385 -0.14204983 -0.12534276
 -0.69503736  0.31204876 -0.02059805  0.22626235 -0.4592154  -0.15296495
  0.05799465  0.29041383 -0.17956555  0.28054684  0.0224977  -0.14120619
  0.5933248  -0.22221595 -0.13079403 -0.18030167 -0.19365336  0.32983723
 -0.4082081  -0.07724606  0.21563232 -0.11331896 -0.11342573 -0.08146395
 -0.37611762  0.21783535 -0.06342182 -0.00702493  0.07263143  0.6197639
 -0.0668399  -0.26103738  0.49174798  0.24096291  0.3030258  -0.27304173
 -0.00483765 -0.10817564 -0.22170703  0.17377037 -0.06564683  0.7066948
 -0.44347897 -0.22250724  0.2408455   0.77782273  0.4727188   0.12782358
 -0.03682603  0.3704984   0.31345072  0.36605617  0.3217554   0.04348768
  0.11130571  0.064545    0.4614625  -0.10544432]",-0.10920528045885039,0.23658490917475675,0.22174755452151418,0.25313205015343193,0.38353237907054333,0.11924943732133601,-0.06390829511009279,-0.08379055839041794,0.03568859562427421,0.07212464088567767,-0.01340572961441927,-0.033712820747092205,0.07862392244162768,-0.08726253503581441,-0.5277989182467802,-0.6464779174379457,-0.6476206166727071,-0.587738987523584,-0.5680901710048328,-0.5434700386501842,-0.40190007626229934,-0.33226040553852737,-0.4685520211509005,-0.4883830828813392,-0.30433856685974586,-0.35484130599566305,-0.7573613049829842,-0.7934744387942748,-0.812585200130261,-0.8249909723997231,-0.7189871862517744,-0.7434968444269173,-0.714942855668118,-0.5735596917172926,-0.5299807959266276,-0.3547729202995596,-0.5335625730862187,-0.7336589454591177,"{'neutral': 0.36185693740844727, 'negative': 0.07790365815162659, 'positive': 0.5602393746376038}"
33,./data/audio/caller/e0acc94cf6174869.wav,caller,no,,0.2327503167295795,0.4666615981652961,0.32364131151261755,0.17321655787005055,0.1083564405496605,0.10266912844773694,0.09036001260435189,0.08029494700980265,0.08625223887578636,0.10748443087449172,0.13921968664290257,0.15957264948867222,0.19807921773017886,0.14568764568764564,-0.3378585857073905,-0.3543662163186805,-0.469514642030054,-0.49032053260410025,-0.38315786082196035,-0.2326470090663284,-0.3168600344300028,-0.5166760470476677,-0.6355541562853854,-0.43577706911011704,-0.6240400224550823,-0.6151858350934575,-0.8228863029092154,-0.8141021311810112,-0.7808149856079267,-0.7200856495550362,-0.6339933072042093,-0.47529244012794386,-0.4769522432608262,-0.5032653395950817,-0.6527196722110137,-0.5530360806358771,-0.5964874502633484,-0.6490079902192843,"{'neutral': 0.5025262832641602, 'negative': 0.33282825350761414, 'positive': 0.1646454930305481}"
